name,phone,address,website,rating,user_ratings_total
"Yalcin Real Estate","0532 283 58 67","Gaziosmanpaşa, Ankara Cd. 66/K, Gölbaşı","http://www.myemlak.com.tr/",3,4
"Mermer Emlak","(0312) 484 18 15","Karşıyaka, Haymana Yolu Blv. No:2 D:2, Gölbaşı","",3.7,3
"Rüzgar Gayrimenkul","(0312) 484 94 44","Bahçelievler, Cumhuriyet Sk, Gölbaşı","http://www.rüzgargayrimenkul.com/",4.3,6
"LAND WORLD","(0312) 484 81 88","Market Üstü, Karşıyaka, Haymana Yolu Blv. No:136/1 A 101, Gölbaşı","http://arsadunyasi.sahibinden.com/",4,10
"Mogan Emlak","(0312) 484 20 21","Gaziosmanpaşa, Ankara Cad., Vakıfbank Yanı 76/A, Gölbaşı","",3.5,2
"Dünya Grup İnşaat & Emlak & Galeri","(0312) 484 08 08","Gaziosmanpaşa, Şht. Ali Gaffar Okan Cd. No:86 D:B, Gölbaşı","",5,2
"ATASEL EMLAK","0532 363 77 13","Bahçelievler, 285. Sk. NO: 26/A, Gölbaşı","",3.5,31
"Güzelyalı Gayrimenkul","0532 155 76 76","Bahçelievler, 319. Sk. no: 3 / 2, Gölbaşı","",5,8
"Altun emlak","0532 362 05 88","Şafak, Şehit oğuz kağan cad 19/B, Gölbaşı","",4.4,7
"Gölbaşı emlak","","Seğmenler, 935. Sk. No:14, Gölbaşı","",5,1
"HÜRRİYET GAYRİMENKUL GÖLBAŞI","(0312) 512 52 00","Seğmenler, Cumhuriyet Cd. 110B D:A, Gölbaşı","",5,2
"SÖZ EMLAK","0553 524 18 87","Atapark, Gaziler Cd. 35/C, Keçiören","",5,112
"As Çelik Emlak","(0312) 356 00 23","Osmangazi, Aşıkpaşa Cd. No:143 D:A, Keçiören","http://ascelikemlak.com/index2.php?sayfa=emlak_sonuc&mode=hizli_arama&sube_id=-1",5,11
"zengin emlak","0536 658 05 82","Fatih, Gazi Cd. 11/b, Pursaklar","",5,2
"DOST BAĞLUM EMLAK","0532 782 10 84","Karakaya, Bağlum Blv, Keçiören","http://baglumdostemlak.com/",5,34
"BAŞARAN EMLAK","0553 046 40 03","Şenlik, Aşıkpaşa Cd. No:33/A, Keçiören","",5,26
"GÖKTAŞLAR EMLAK","(0312) 328 72 18","Fatih, Gazi Cd. No:4 D:A, Pursaklar","https://goktaslaremlak.sahibinden.com/",5,103
"SEVİLAY EMLAK KENTSEL DÖNÜŞÜM Ofisi ve projeleri","0505 872 27 32","Bağlarbaşı, Fatsa Sk. no 6, Keçiören","",4.6,7
"Pusula Emlak Yatırım","(0312) 328 35 40","Merkez, Mimar Sinan Cd. No: 1/B, Pursaklar","https://pusulaemlakyatirim.sahibinden.com/",4.9,32
"DÜZGÜN EMLAK","(0312) 328 05 01","Fatih, Devrez Sk. 2/A, Pursaklar","http://www.duzgunemlak.net/",4.9,198
"specific Real Estate","(0312) 328 12 22","Fatih, Yavuz Blv. No:46 D:C, Pursaklar","http://www.ozgulemlak.com/",4.9,274
"ÇOK ACİL EMLAK OVACIK","(0312) 330 32 32","Atapark, 540. Cd. no:52, Keçiören","http://cokacilemlakovaciksube.sahibinden.com/",4.6,11
"Sultan Fatih Mosque","0542 762 24 54","Yakacık, Fatih Cd. No:158 D:b, Keçiören","",4.4,85
"Erhan Güler İnşaat Emlak","(0312) 329 86 85","Karakaya, Bağlum Blv No:145 D:B, Keçiören","",5,24
"IŞIK EMLAK®","(0312) 355 28 21","Merkez, Yavuz Blv. No:65 D:C, Pursaklar","http://isikemlak1975.sahibinden.com/",4.9,16
"Eryıldızlar Emlak - Gayrimenkul İnşaat","0552 218 03 72","Hisar, Bağlum Blv 54/B, Keçiören","https://eryldzlaremlak.sahibinden.com/",4.7,49
"ENGİN EMLAK","","Fatih, Belediye Cd. No:65, Pursaklar","",4.9,28
"Baðlum Real Estate Construction","0530 468 39 25","Karakaya, Süleymaniye Sk. No:2 D:A, Keçiören","https://baglum.com.tr/",4.9,21
"Jest Emlak","0552 329 63 32","Jest Emlak, Karakaya, Bağlum Blv 103/B, Keçiören","",4.6,36
"Bent Emlak Pursaklar","(0312) 328 81 62","Merkez, Yunus Emre Cd. No:64, Pursaklar","http://www.bentemlak.com/",4.3,56
"ÖZ MAŞALLAH İNŞ EMLAK","0542 449 38 61","HİSAR MAH BAĞLUM BULVARI, Bağlum Cd. 60/A, Keçiören","",4.8,24
"Kuzey Ankara Uzman Emlak","","Baraj, Ticaret merkezi, Altındağ","https://kuzeykentuzmanemlak.sahibinden.com/",3.8,27
"Koray Emlak","0535 846 45 56","Şenlik, Kızlarpınarı Cd. No : 107, Keçiören","https://korayemlak06.sahibinden.com/",4.5,25
"Kalecik Emlak","0542 328 11 23","Fatih, Yavuz Blv. Hicret Camii Yanı 46/A, Pursaklar","https://ofisim.sahibinden.com/ilanlarim?storeUserId=34265902",4.8,14
"KUZEY ANKARA KONUTLARİ EMLAK & GAYRİMENKUL","0532 764 63 24","Şenyuva, Kuzey Ankara 7. Etap 7 A, Keçiören","",3.7,18
"Mehmet Zengin Property","(0312) 328 25 88","Fatih, Belediye Cd. No:38 D:B, Pursaklar","",5,6
"Tuna Emlak","(0312) 321 61 65","İncirli, Refik Saydam Cd. 19/B, Keçiören","",3.8,9
"Sacakli Gayrimenkul","(0312) 359 62 00","Güçlükaya, Dizi Sk. No:1 D:B, Keçiören","",4.8,4
"Erdoğan Emlak Ofisi","0555 997 59 58","40/B, İncirli, Refik Saydam Cd., Keçiören","",5,1
"GÖKTUĞ GAYRİMENKUL OVACIK","0541 622 94 06","Atapark, 340. Cd 90/A, Keçiören","http://www.goktuggayrimenkulovacik.com/",5,16
"ERCAN TOSUN GAYRİMENKUL DANIŞMANLIK","0552 581 29 29","Ufuktepe, Ufuktepe Cd. 13/A, Keçiören","",5,12
"Saral emlak","(0312) 580 12 34","Bademlik, Itri Cd., Keçiören","",5,4
"Estergon Emlak","(0312) 361 14 74","Tepebaşı, Çığ Sk. 17/C, Keçiören","",4.7,7
"VADİ EVİM GAYRİMENKUL","0542 371 10 10","Güzelyurt, Güzelyurt Cd. 18/3, Keçiören","",5,9
"İncirli Çözüm Emlak","0507 651 65 76","İncirli, Refik Saydam Cd. 33/A, Keçiören","",4.7,6
"ASYA EMLAK","(0312) 356 00 31","Asya emlak, Kuşcağız, Kartaltepe Cd. 22-A, Keçiören","",3.2,19
"EMLAK SEPETİM","0506 999 25 18","Kuşcağız, 385. Sk. 2/c, Keçiören","",5,1
"Yuvam Emlak Keçiören","0530 016 47 76","Kafkas, Bağlum Blv No:128/A, Keçiören","http://yuvamkeciorenemlak.sahibinden.com/",5,4
"Sarıyıldız Gayrimenkul","(0312) 355 72 62","Bademlik, Bademlik Yolu Cd. 20/A, Keçiören","",5,1
"Akyurt Emlak","0543 675 03 16","Beyazıt, Nurettin Cankurtaran Cd. No:104/A, Akyurt","http://akyurtemlak.com.tr/",5,44
"AKYURT LİDER EMLAK","0541 663 96 71","Yıldırım, Şht. Tezcan Özdemir Cd. NO:8/A, Akyurt","",5,285
"CömerT EMLAK","(0312) 844 33 34","No:, Yıldırım, Nurettin Cankurtaran Cd. No:125, Akyurt","https://comertemlakk.sahibinden.com/",4.6,27
"Çimen İnşaat Emlak","0535 421 97 71","Beyazıt, Saray Sk. No:2E, Akyurt","http://www.cimenemlak.com/",5,165
"Akyurt Yatirim Emlak","(0312) 844 01 52","Beyazıt, Nurettin Cankurtaran Cd. No:123 D:9, Akyurt","",5,2
"ACAR EMLAK","0543 602 23 75","Yıldırım, Nurettin Cankurtaran Cd. No:57/A, Akyurt","",4.9,92
"Tur İnşaat Emlak A.Ş","0552 282 52 06","Yıldırım, Kavaklıdere Cd. No:101 D:C, Akyurt","",5,3
"M.ŞENTÜRK GAYRİMENKUL","","Beyazıt, Şht. Kubilay Cd. 13/A, Akyurt","",5,1
"ZİRVE GAYRİMENKUL","","Yıldırım, Nurettin Cankurtaran Cd. 99/D, Akyurt","",5,51
"NAİL DEMİREL GAYRİMENKUL","0533 206 30 96","Yıldırım, Nurettin Cankurtaran Cd. No:99 D:c, Akyurt","",5,20
"Berat İnşaat Emlak akyurt","0533 819 09 97","Yıldırım, Kızık Cd. No:18, Akyurt","",4.3,4
"Star Gayrimenkul","0542 371 25 42","Yıldırım, Nurettin Cankurtaran Cd. 119/A, Akyurt","https://stargayrimenkul.sahibinden.com/",4.3,16
"VAV GAYRİMENKUL","(0312) 844 20 19","Beyazıt, Selimiye Cd. 5 / A, Akyurt","",4.6,10
"Yapraklı Emlak","0532 427 52 32","no125/b, Yıldırım, Nurettin Cankurtaran Cd., Akyurt","",3,1
"ALİOĞLU İNŞAAT EMLAK","0532 799 83 06","Yıldırım, Şht. Tezcan Özdemir Cd. No:6 D:C, Akyurt","http://www.aliogluinsaatemlak.com/",5,55
"ALSANCAK GAYRİMENKUL 844 04 14","(0312) 844 04 14","Yıldırım, Geçit SokağI No:10/A, Akyurt","",4.9,21
"AKYURT ŞEKER EMLAK & İNŞAAT","(0312) 844 21 11","Beyazıt, Nurettin Cankurtaran Cd. No:28/A, Akyurt","",3.5,2
"ÜÇ YILDIZ EMLAK İNŞAAT","0507 029 59 60","Beyazıt, Şht. Kubilay Cd. 14-A, Akyurt","",5,1
"Kupon Emlak","0552 208 51 97","Yıldırım, Karaçam Sk. 22 B, Akyurt","",5,1
"Şentürk Gayrimenkul","0545 376 39 76","Yıldırım, Geçit SokağI 34/B, Akyurt","",5,1
"Akyurt Emlak Borsası","0532 691 15 62","Yıldırım, Gökyay Cd. No:8/C, Akyurt","",5,1
"Aktürk Emlak","","Yıldırım, Akyurt","https://akturkemlak06.sahibinden.com/",5,43
"Kocabey Inşaat & Emlak","","Yeşiltepe, Eğitim Sk. No:4, Akyurt","",5,2
"Kazanç gayrimenkul danışmanlığı","","Beyazıt, Nurettin Cankurtaran Cd. 30/D, Akyurt","",5,1
"Yildiz Emlak","","Yıldırım, Akyurt","",2,1
"Büğdüz Emlak","","Yıldırım, Nurettin Cankurtaran Cd. No:43, Akyurt","https://bugduzemlak.sahibinden.com/",5,1
"Akyurt Güneş Emlak","(0312) 844 35 35","Beyazıt, Nurettin Cankurtaran Cd. 90/A, Akyurt","",3.4,7
"Prime Group","0541 504 30 08","Beyazıt, Hilal Cd. NO:3/A, Akyurt","",4.7,3
"Fawori Emlak Gayrimenkul","0539 289 56 69","Beyazıt, Nurettin Cankurtaran Cd. No:72/A, Akyurt","",3.7,3
"MERT GAYRİMENKUL","0532 050 30 40","Yıldırım, Ankara Cd. no 8/b, Akyurt","",5,10
"Nokta Gayrimenkul İnşaat Otomotiv LTD.ŞTİ.","(0312) 844 21 19","Beyazıt, Süleymaniye Cd. No:2/A, Akyurt","",4.2,5
"Garanti Emlak","0553 485 37 79","Beyazıt, Nurettin Cankurtaran Cd. 48 B, Akyurt","http://www.akyurtgarantiemlak.com/ilan/emlak-konut-satilik-kelepir-daire-3-plus1-607987148/detay",5,2
"MERT EMLAK OFİSİ","0542 403 06 40","Yıldırım, Şht. Tezcan Özdemir Cd. 20/A, Akyurt","","",""
"KAYA GAYRİMENKUL","0536 739 66 64","Beyazıt, Hayat Sk. 5/B, Akyurt","https://sites.google.com/view/kayagayrimenkul/ana-sayfa",5,2
"MESKEN GRUP EMLAK","0544 292 62 57","Beyazıt, Şht. Kubilay Cd. 13/A, Akyurt","","",""
"ALÇELİK İNŞAAT GAYRİMENKUL","0545 570 67 25","Yıldırım, Karaçam Sk. 65/a, Akyurt","",5,7
"Toprak yatırım gayrimenkul danışmanlık Ahmet Yaşar Toprak","","Yıldırım, Kaide Sk. No:14, Akyurt","",3,1
"İpek Gayrimenkul Emlak","0532 359 95 06","Beyazıt, Huzur Sokağı No:14, Akyurt","","",""
"SAĞLAM EMLAK","0541 496 81 19","Yıldırım, Körfez Sk. 10/A, Akyurt","",4,1
"Öz Akyol İnşaat Emlak","0542 157 04 19","Yıldırım, Kemal Sk., Akyurt","",5,1
"ASYA GRUP GAYRİMENKUL İNŞAAT OTOMOTİV","0544 559 24 57","Yıldırım, Kılıç Sk. 20A, Akyurt","","",""
"Ce&is class home gayrimenkul","","Yeşiltepe, Çubuk Cd. No:63, 06750, Akyurt","",4.9,10
"TOPRAK YATIRIM GAYRİMENKUL OTOMOTİV DANIŞMANLIK","0507 122 48 47","Yıldırım, Kaide Sk. No:28, Akyurt","",5,1
"Karabey Gayrimenkul - İnşaat","","Beyazıt, Nurettin Cankurtaran Cd. No:48, Akyurt","",5,1
"Kalaba Emlak","","Galaba, Akyurt","","",""
"Arşın Emlak","(0312) 844 30 60","Beyazıt, Nurettin Cankurtaran Cd. 40/A, Akyurt","",5,1
"Deniz Emlak","","Timurhan, Poyraz Sk., Akyurt","",5,1
"CADDE GAYRİMENKUL","","mesire alani, Beyazıt, Dolay Sk., Akyurt","",4,6
"Ünallar Emlak","","Beyazıt, Saray Sk. No:2/21, Akyurt","",4.5,8
"Şentürk İnşaat & Emlak","","Yıldırım, Akyurt","",1,1
"AKYURT ASYA EMLAK","0505 413 66 19","Yıldırım, Nurettin Cankurtaran Cd. 93-B, Akyurt","","",""
"Sefa Macar Emlak","(0312) 844 13 33","Yıldırım, Nurettin Cankurtaran Cd., Akyurt","",4,4
"Alperen emlak","","Beyazıt, Sultan Sk. No:4, Akyurt","","",""
"Demirel Gayrimenkul","","Beyazıt, Nurettin Cankurtaran Cd. No:56, Akyurt","",5,1
"ÇINAR GRUP EMLAK GAYRİMENKUL","(0312) 844 11 33","Yıldırım, Nurettin Cankurtaran Cd., Akyurt","",3,1
"MK Gayrimenkul","0535 712 36 22","Yıldırım, Meltem Sk. no:1/A, Akyurt","","",""
"Asil Emlak","","Beyazıt, Akyurt","https://asilinsaatemlak.sahibinden.com/",4.6,14
"KARAHAN EMLAK DANIŞMANLIĞI","0540 844 06 06","Yıldırım, Mezarlık Cd. No:1/A, Akyurt","https://karahanemlakdanişmanliği.sahibinden.com/","",""
"Osc Insaat Emlak","","Yıldırım, Nurettin Cankurtaran Cd., Akyurt","","",""
"Özdemirler İnşaat & Emlak Ofisi","","Yıldırım, Akyurt","","",""
"Elmadag Emlak","(0312) 863 42 29","Yenice, Cumhuriyet Cd. 72/A, Elmadağ","",4.3,3
"Elmadağ vizyon emlak","0533 325 41 18","Kemalpaşa, Cumhuriyet Cd. 27-1, Elmadağ","https://elmadagvizyonemlak.sahibinden.com/",4,2
"Özgenler İnşaat Emlak","0554 912 61 99","Kemalpaşa mahallesi altınbaş sokak bilecen apartmanın4-c, Elmadağ","https://ozgenleremlak.sahibinden.com/",3,2
"Güven Emlak","0553 646 29 35","İsmetpaşa, Arif Çalış Cd. No:48 D:C, Elmadağ","",5,2
"EKOL EMLAK ELMADAĞ","(0312) 863 65 66","İsmetpaşa, Bülent Ecevit Cd. no40/b, Elmadağ","",3,2
"EKİCİ GAYRİMENKUL","0533 498 82 11","İsmetpaşa, Bülbül Sk. 27 7, Elmadağ","",5,1
"Yagcioglu Emlak","(0312) 866 15 66","Kemalpaşa, Menderes Bulv. Çiğdem Apt. No:165 D:16, Elmadağ","",3,3
"Prestij Emlak","","Kemalpaşa, Cumhuriyet Cd. No: 42, Elmadağ","",3.7,3
"AYDINLAR GAYRİMENKUL","0532 275 36 06","İsmetpaşa, Bülent Ecevit Cd. No:29, Elmadağ","",5,1
"Tok Yapi Emlak","","İsmetpaşa, Elmadağ","","",""
"Elifim Gayrimenkul","0532 280 37 99","İsmetpaşa, Bülent Ecevit Cd. No : 33/5, Elmadağ","","",""
"ME-TA GAYRİMENKUL POLATLI","0543 973 16 06","Cumhuriyet, Adnan Menderes Cd. No:25, Polatlı","https://metagayrimenkulpolatli.sahibinden.com/",5,238
"Ş.G GAYRİMENKUL POLATLI","0507 596 46 44","Kurtuluş, Atatürk Cd. No:105/A, Polatlı","https://sggayrimenkulpolatli.sahibinden.com/",4.9,158
"YIKILMAZ GAYRİMENKUL","","Kurtuluş, Atatürk Cd., Polatlı","https://m.facebook.com/Y%C4%B1k%C4%B1lmaz-gayrimenkul-880246625448921/",5,98
"UĞURLU EMLAK & İNŞAAT","0542 269 02 06","Cumhuriyet, Selçuk Cd. 34/A, Polatlı","https://www.hepsiemlak.com/emlak-ofisi/ugurlu-gayrimenkul-111966",4.8,103
"TURYAP Polatlı Temsilciliği","(0312) 622 06 42","Kurtuluş, Atatürk Cd. No: 74, Polatlı","https://www.instagram.com/polatli_turyap/","",""
"HAKTAN EMLAK CUMHURİYET MH MENTESE CD 6A POLATLI","0546 286 45 53","Cumhuriyet, Menteşe Cd. 6a, Polatlı","",5,2
"KARAKAYA GAYRİMENKUL DANIŞMANLIĞI","0539 924 25 46","Cumhuriyet, Pazar Sk. No:5, Polatlı","",5,31
"Tasci Emlak","(0312) 623 18 65","Cumhuriyet Mah. Çarşı Cami Dükkanları No:23 Polatlı Ankara","",4.7,7
"Esma Gökçe Gayrimenkul Polatlı","0543 727 65 17","Cumhuriyet, Menteşe Cd. 34 /A, Polatlı","",5,2
"AN-KA EMLAK GAYRİMENKUL YATIRIM DANIŞMANLIĞI","0538 039 12 78","Cumhuriyet, İnönü Cd. 58/B, Polatlı","",5,1
"SÖNMEZ EMLAK","0505 330 92 23","Sönmez emlak battal gazi caddsi 91/A POLATLSÖNMEZ EMLAK BATTAL GAZİ, CAD.91/A POL, 06900, POLATLI","",5,3
"TAŞCI YATIRIM EMLAK","0535 642 65 45","Cumhuriyet, Santral Sk. No:9 D:1, Polatlı","",5,4
"Sezer Sözen | Polatlı Emlak Yatırım Danışmanı","0533 358 82 06","Cumhuriyet, Pazar Sk., Polatlı","https://www.instagram.com/sezersozen.emlak?igsh=MWU3cTBqbzJmbDAwdg%3D%3D&utm_source=qr",5,11
"Özbay Gayrimenkul","0507 997 42 56","Cumhuriyet, Sümer Cd. No:7, Polatlı","",5,3
"Yıldırım Emlak","0505 421 36 77","Kurtuluş, Atatürk Cd. 85/A, Polatlı","https://yildirimemlakpolatli.sahibinden.com/",4.6,10
"ANADOLU EMLAK","0530 383 06 36","Emek Apartmanı, Kurtuluş, Atatürk Cd. No:60/1, Polatlı","",5,3
"Polatlı MyEmlak Gayrimenkul","0554 950 40 05","Kurtuluş, Atatürk Cd. No: 71, Polatlı","",5,1
"Onur Emlak Gayrimenkul","0539 811 07 77","Cumhuriyet, Necatibey Cd. 20/A, Polatlı","",4.6,36
"ÇETİNLER EMLAK","0552 706 68 45","cumhuriyet mahallesi İnönü caddesi 73/b, Cumhuriyet, İnönü Cd. No:73 D:b, Polatlı","",4.2,5
"POLATLI KALE EMLAK","0555 574 85 85","Cumhuriyet, Menteşe Cd. NO:36/1, Polatlı","","",""
"Ayşe Abla Emlak","(0312) 623 81 57","Cumhuriyet, İnönü Cd. 60/B, Polatlı","",1,1
"Doğan Gayrimenkul Yatırım Danışmanlığı POLATLI ANKARA","0533 545 01 88","Atmaca Apartmanı, Cumhuriyet, Eti Cd. No:19/1, Polatlı","https://youtube.com/channel/UCUdw-lHhhWlsY_B_KznH6kw",4.9,78
"GÜVEN EMLAK","0542 762 48 15","Kurtuluş Kurtuluş mahallesi, Atatürk Cd. no:93 A D:1, Polatlı","http://guvenemlak3.tr.gg/",3.5,6
"Atakan Bala","0507 959 53 01","Cumhuriyet, Peron Sk. NO: 2 D:4, Polatlı","",5,13
"YÜKSEL-İŞ EMLAK GAYRİMENKUL","0531 513 73 01","Cumhuriyet, Peron Sk. NO: 2 D:4, Polatlı","",5,2
"ALTIN DEĞER GAYRİMENKUL","0555 099 06 72","Cumhuriyet, Pazar Sk. Burak Ap D:4/E, Polatlı","https://altindegergayrimenkul.sahibinden.com/",5,40
"Tuğra Emlak","0507 997 53 17","Kurtuluş, Atatürk Cd. No64/1, Polatlı","",2.3,3
"Polatlı Emlak ! EMLAKCIZADE","0542 744 60 65","Cumhuriyet, Selçuk Cd. No:11, Polatlı","http://www.emlakcizade.com/",4.4,5
"Ak Gayrimenkul","0544 545 29 58","Kurtuluş, Battal Gazi Cd. No:14 D:2, Polatlı","https://www.facebook.com/profile.php?id=100077341406974",5,2
"Yusuf Emlak Polatlı","0507 735 76 07","Cumhuriyet mahallesi , Ankara caddesi Dedeoğlu Pasajı, D:33/12, Polatlı","http://yusufemlakgd.sahibinden.com/",4.7,13
"Tuna Gayrimenkul","0507 925 11 14","Kurtuluş, Battal Gazi Cd. No:5/1, Polatlı","",4.9,16
"Rota 06 Gayrimenkul","0545 951 71 79","Kurtuluş, Atatürk Cd. 64b, Polatlı","",4,4
"Cengiz Emlak Polatlı","","Cumhuriyet, Ankara Cd. No:50, Polatlı","https://www.hepsiemlak.com/emlak-ofisi/cengiz-emlak-61518",3,2
"Atlas Gayrimenkul","","Cumhuriyet, Polatlı","",5,1
"Kuzey gayrimenkul ofisi","(0312) 621 13 13","Cumhuriyet, Selçuk Cd. No:29, Polatlı","","",""
"POLATLI EMLAK","(0312) 623 62 52","Cumhuriyet, Menekşe Cd. 47 C D:1, Polatlı","",5,2
"Kugu Golu Emlak","(0312) 641 65 07","Eskişehir Yolu 45. Km. No:52","",4.3,3
"Polzen Gayrimenkul - Polatlı Emlak","(0312) 623 18 19","Cumhuriyet Meydanı Mis İş merkezf, Polatlı","",4.9,10
"POLATLI AL EMLAK","0532 585 44 63","Cumhuriyet, Karapınar Cd. NO:7/1, Polatlı","https://www.hepsiemlak.com/emlak-ofisi/al-emlak-148948",5,7
"GAYRİMENKUL-EMLAK","0532 113 99 92","Cumhuriyet, Altay Cd. No:13, Polatlı","",5,1
"Baransel emlak Polatlı","0553 135 51 11","Kurtuluş, Battal Gazi Cd. No:3, Polatlı","",5,1
"MK GAYRİMENKUL","","Cumhuriyet, Atatürk Cd. No:94, Polatlı","",5,1
"Eylül Gayrimenkul","","Cumhuriyet, Adnan Menderes Cd. No:39, Polatlı","",5,1
"Tuğçem Emlak","0530 204 28 30","Kurtuluş Mah. Atatürk Cad. Tuğçem Emla k 67/C, Polatlı","","",""
"GÜVEN EMLAK(HAKAN DALDAL)","0542 762 48 15","Zafer mahallesi nasrettin hoca bulvarı, Polatlı","https://www.facebook.com/groups/1249665541772416/?ref=br_rs",2.7,9
"Kiliç Inşaat","","Kurtuluş, Polatlı","",5,1
"FEHMİ EMLAK","0532 159 24 68","Cumhuriyet, Altay Cd. 30 / D, Polatlı","","",""
"Net Gayrimenkul ve Yatırım Danışmanlığı","0537 662 96 72","Kurtuluş, Atatürk Cd. No:129 D:C, Polatlı","",4.5,8
"Akın - Emlak","0541 234 56 78","Cumhuriyet, Polatlı","","",""
"Bağır İnşaat & Emlak","0554 977 27 37","Kurtuluş, Battal Gazi Cd. No:18 D:1, Polatlı","","",""
"BEYAZ EMLAK","(0312) 623 53 02","Cumhuriyet, Sivrihisar Cd. 33 E, Polatlı","",3,1
"MURAT EMLAK","","Cumhuriyet, Menteşe Cd. No:8, Polatlı","",5,4
"SÜPERNOKTAM POLATLI","0553 566 64 68","Cumhuriyet, Altay Cd. No:31/B, Polatlı","http://www.supernoktam.com.tr/",5,12
"Tamer","","Kurtuluş, Battal Gazi Cd. No:56, Polatlı","",5,8
"Nazar Emlak","","Zafer, Yavuz Selim Cd. No:82, Polatlı","",4,4
"Sabanci İnşaat & Emlak","","Fatih, Gordion Cd. No:105, Polatlı","https://sabanciinsaatemlakotomotiv.sahibinden.com/",4,2
"Başak Emlak","0505 517 21 62","Kurtuluş, Battal Gazi Cd. No:14 D:2, Polatlı","",5,1
"Tan Real Estate","(0312) 621 07 27","Cumhuriyet, Altay Cd. 37/A, Polatlı","",3,1
"AKKAYA Emlak","0539 689 80 44","Cumhuriyet, Atatürk Cd. Çarşı Cami Pasajı D:19/4, Polatlı","","",""
"Dost Emlak Gayrimenkul","0532 726 53 32","Cumhuriyet, Necatibey Cd. 22/1, Polatlı","http://dostemlakpolatli.sahibinden.com/",4.3,4
"Beypazarı Huzur Emlak","0542 391 66 28","Kurtuluş, Uzun Sk. no:2/4, Beypazarı","",4.4,27
"İPEKYOLU GAYRİMENKUL VE YATIRIM DANIŞMANLIĞI","0545 772 41 45","Hacıkara, Şht. Ümit Bölükoğlu Cd. NO:21/B, Beypazarı","https://www.ipekyolugayrimenkul.com/",5,15
"Genç emlak otomotiv","0544 500 02 02","Kurtuluş mahallesi, Alparslan Türkeş Blv. no:170, Beypazarı","",5,8
"EMLAKCIM GAYRİMENKUL","0530 977 81 01","Beytepe, İrfan Gümüşel Cd NO:59/22, Beypazarı","","",""
"Hanzade Gayrimenkul & Otomotiv","0542 470 13 97","Beytepe, Ahmet Levent Öztop Sk. İsmet Bilgiç İş Hanı No:58, Beypazarı","","",""
"Çağdaş Gayrimenkul","0501 369 69 73","Başağaç, Ülkü Sk. No:1 A 45, Beypazarı","https://www.cagdasgayrimenkul.com.tr/","",""
"Beyzade Yapi Satiş Ofisi","","Hacıkara, Fatih Cd., Beypazarı","","",""
"Aksoy Otomotıv Emlak","","Kurtuluş, Beypazarı","","",""
"Şahin Gayrimenkul","","Kurtuluş, Milli Egemenlik Cd. No:145, Beypazarı","","",""
"BERAT EMLAK (SATILMIŞ ODACI)","0533 727 98 55","SEYRAN MAHALLESİ ANKARA CADDESİ KIZILAY İŞ HANI KAT:1 NO:5, Haymana","",5,5
"Bölge Emlak","0532 600 64 07","Bölge Emlak, Seyran, Ankara Cd. No:80, Haymana","",4,4
"TALAT GAYRİMENKUL","0532 512 98 89","ÇELEBİ LİFE SİTESİ, Yeni Mahalle Bünyamin Adacı Caddesi No:74AD, Haymana","",5,1
"Özkan Gayrimenkul Emlak HAYMANA","0532 471 98 62","Ankara/Haymana Ankara cad. Karalar park evleri, Haymana","",4,3
"Satilik Devremülk","","Seyran, Gölbaşı Haymana Yolu No:2, Haymana","","",""
"Yusuf Emlak Kızılcahamam","0546 723 93 55","bal apartmanı Yusuf emlak, Yenice, Deli İmam Cd. no:10, Kızılcahamam","",5,24
"AKBAŞLAR EMLAK & İNŞAAT GAYRİMENKUL","0533 422 62 73","Akçay, Gençlik Cd. No:1, Kızılcahamam","",5,14
"ÇELİK EMLAK KIZILCAHAMAM","(0312) 736 50 50","Yenice, Kazım Karabekir Cd., Kızılcahamam","",4,17
"SEFA EMLAK","0536 836 50 88","Akçay, Cengiz Topel Cd. No:6 D:b, Kızılcahamam","",5,2
"Emin Emlak Kızılcahamam Gayrimenkul Daire Arsa","0505 838 72 21","Yenice, Kazım Karabekir Cd., Kızılcahamam","","",""
"Kizilcahamam Emlak","","Yenice, Kızılcahamam","","",""
"ŞEREFLİKOÇHİSAR YİĞİT EMLAK","0505 288 45 00","Bilal BOZYİĞİT, Yeni, Mescit Sk. No:13/B, Şereflikoçhisar","",5,10
"Öz&Er Inraat Emlak","","Hacıenbiya, Şereflikoçhisar","","",""
"Doğan Emlak","","Ekici, Şereflikoçhisar","","",""
"Fadıllıoğlu emlak, gayrimenkul, inşaat","0531 945 19 82","Ekici, Kaymakam Sk. NO:5 C Ş, Şereflikoçhisar","","",""
"Çözüm emlak","","Sarıkaya, Ankara Cd. No:181, Şereflikoçhisar","",1,1
"Ak Yapi Inşaat Emlak","","Ekici, Zafer Okulu Cd. No:6, Şereflikoçhisar","","",""
"Lider Emlak","","Hacıenbiya, Aziz Hamdi Hüdai Blv., Şereflikoçhisar","","",""
"Ycl İnşaat Gayrimenkul","","Ekici, Kaymakam Sk. No:9, Şereflikoçhisar","","",""
"Parlak Emlak","","Yeni, Tayanç Sk., Şereflikoçhisar","","",""
".","","Hacıenbiya, 06310, Şereflikoçhisar","","",""
"NALLIHAN EMLAK GAYRİMENKUL DANIŞMANLIĞI","0543 785 50 85","Aliağa, Çınar Sk. No:2, Nallıhan","",3.7,6
